"EstimatedTransactionVolume","seasonal","trend","remainder"
469864,-20389.4845447893,330840.130642203,159413.353902586
382912,-16269.2894938743,325394.541826555,73786.7476673193
415035,-16269.2894938743,319948.953010907,111355.336482967
287748,-16269.2894938743,308975.816273537,-4958.52677966293
313290,-16269.2894938743,298002.679536167,31556.6099577071
184029,-13299.6682983155,291409.182626651,-94080.5143283355
249458,-13299.6682983155,284815.685717135,-22058.0174188192
237312,-13299.6682983155,277351.416978038,-26739.7486797227
233474,-13299.6682983155,269887.148238942,-23113.4799406261
176226,-8606.93442384359,259931.332987571,-75098.3985637279
129785,-8606.93442384359,249975.517736201,-111583.583312358
105790,-8606.93442384359,246202.119568169,-131805.185144326
121051,-8606.93442384359,242428.721400137,-112770.786976293
187554,-41086.3485606286,241673.347881465,-13032.9993208366
209072,-33836.1274087544,240917.974362793,1990.15304596099
215148,-33836.1274087544,244260.771065929,4723.3563428249
281067,-33836.1274087544,247603.567769066,67299.5596396888
270905,-33836.1274087544,251548.402768847,53192.7246399071
156330,-28938.4789188249,255493.237768629,-70224.7588498042
191718,-28938.4789188249,259690.786102626,-39034.3071838011
238935,-28938.4789188249,263888.334436623,3985.14448220207
221764,-28938.4789188249,266573.091931954,-15870.613013129
250059,-32307.0636915555,269257.849427285,13108.2142642706
204586,-32307.0636915555,274443.967982788,-37550.9042912323
325720,-32307.0636915555,279630.086538291,78396.9771532649
304279,-32307.0636915555,291656.155476959,44929.9082145969
180107,-39932.925661336,303682.224415627,-83642.2987542905
191993,-39932.925661336,311180.852912758,-79254.9272514222
227882,-39932.925661336,318679.48140989,-50864.5557485539
313982,-39932.925661336,321775.802964894,32139.1226964424
331592,-28707.9886992673,324872.124519897,35427.8641793699
265149,-28707.9886992673,330635.116463355,-36778.1277640878
281154,-28707.9886992673,336398.108406813,-26536.1197075453
197719,-28707.9886992673,345541.696920081,-119114.708220813
464271,-30571.8332817201,354685.285433349,140157.547848371
315971,-30571.8332817201,367061.998341261,-20519.1650595412
341404,-30571.8332817201,379438.711249174,-7462.87796745374
394562,-30571.8332817201,385887.313914737,39246.5193669836
389924,-38877.1484096521,392335.916580299,36465.231829353
389588,-38877.1484096521,392143.541926612,36321.6064830402
202151,-38877.1484096521,391951.167272925,-150923.018863273
405273,-38877.1484096521,384494.618493979,59655.5299156734
387109,-33210.3398697773,377038.069715033,43281.2701547444
292879,-33210.3398697773,367257.122670531,-41167.7828007538
314482,-33210.3398697773,357476.175626029,-9783.83575625194
402893,-33210.3398697773,350410.767239235,85692.5726305427
324084,-38687.9608832549,343345.35885244,19426.6020308151
212980,-38687.9608832549,339416.572481668,-87748.611598413
248301,-38687.9608832549,335487.786110896,-48498.825227641
291366,-38687.9608832549,336582.922355274,-6528.96147201961
342728,-38781.3135751033,337678.058599653,43831.2549754502
358666,-38781.3135751033,341735.892883001,55711.4206921023
310536,-38781.3135751033,345793.727166349,3523.58640875446
308067,-38781.3135751033,351445.921517629,-4597.6079425253
260679,-37913.0587201083,357098.115868908,-58506.0571488001
359679,-37913.0587201083,358571.595726548,39020.4629935602
369361,-37913.0587201083,360045.075584188,47228.9831359206
409578,-37913.0587201083,361065.288395188,86425.7703249202
359979,-34026.5786417192,362085.501206188,31920.0774355308
320564,-34026.5786417192,360734.784025899,-6144.20538417983
345692,-34026.5786417192,359384.06684561,20334.5117961096
314704,-34026.5786417192,357272.440496678,-8541.8618549587
324376,-19531.1720071197,355160.814147746,-11253.6421406264
376960,-19531.1720071197,353909.993061511,42581.178945609
331024,-19531.1720071197,352659.171975275,-2103.99996815558
357288,-19531.1720071197,352310.30463056,24508.8673765602
336689,-15528.6754657411,351961.437285844,256.238179897366
345129,-15528.6754657411,351369.919094284,9287.75637145707
337806,-15528.6754657411,350778.400902724,2556.27456301678
519281,-15528.6754657411,346741.144630676,188068.530835065
516140,-24334.3520537098,342703.888358628,197770.463695082
550823,-24334.3520537098,338427.435164382,236729.916889328
513865,-24334.3520537098,334150.981970136,204048.370083574
397632,-24334.3520537098,325764.597487533,96201.7545661764
499154,-32704.483401475,317378.213004931,214480.270396544
331787,-32704.483401475,317658.985874196,46832.4975272791
310339,-32704.483401475,317939.758743461,25103.7246580138
291089,-32704.483401475,317405.62029842,6387.86310305528
277000,-29262.1870740547,316871.481853378,-10609.2947793236
334257,-29262.1870740547,312864.851853686,50654.3352203686
327239,-29262.1870740547,308858.221853994,47642.9652200608
231193,-29262.1870740547,306543.732495634,-46088.5454215789
171135,-21718.2353402013,304229.243137273,-111376.007797072
271248,-21718.2353402013,299279.13322355,-6312.89788334852
283727,-21718.2353402013,294329.023309826,11116.2120303751
255638,-21718.2353402013,291191.407229694,-13835.1718894927
275295,-27882.3544964085,288053.791149562,15123.5633468467
297479,-27882.3544964085,288830.419007656,36530.9354887527
229257,-27882.3544964085,289607.04686575,-32467.6923693414
171928,-27882.3544964085,291941.162708686,-92130.8082122777
233056,-31780.5075768817,294275.278551623,-29438.7709747408
297860,-31780.5075768817,295307.283779504,34333.2237973775
265722,-31780.5075768817,296339.289007386,1163.21856949572
334719,-31780.5075768817,298755.632276411,67743.8753004703
317786,-17110.4357963839,301171.975545437,33724.460250947
242144,-17110.4357963839,302227.09411443,-42972.6583180465
270233,-17110.4357963839,303282.212683424,-15938.7768870401
285855,-17110.4357963839,302260.96997627,704.465820113895
283327,-20676.0636331847,301239.727269116,2763.33636406867
379711,-20676.0636331847,300041.200263463,100345.863369722
294202,-20676.0636331847,298842.67325781,16035.3903753748
289159,-20676.0636331847,299012.954437427,10822.1091957578
231375,-37115.7054972502,299183.235617044,-30692.5301197937
181651,-37115.7054972502,296263.126298948,-77496.4208016974
266373,-37115.7054972502,293343.016980851,10145.6885163988
331653,-37115.7054972502,290000.475904348,78768.2295929025
359789,-33036.3839576537,286657.934827844,106167.44912981
378452,-33036.3839576537,285345.744309837,126142.639647816
292713,-33036.3839576537,284033.553791831,41715.8301658229
241503,-33036.3839576537,281793.705019957,-7254.32106230367
199611,-19567.931806739,279553.856248084,-60374.9244413449
264357,-19567.931806739,278936.498647179,4988.43315955979
341372,-19567.931806739,278319.141046274,82620.7907604646
309995,-19567.931806739,278509.192407751,51053.7393989884
274524,-19980.0011519807,278699.243769227,15804.7573827538
281389,-19980.0011519807,280898.565399074,20470.4357529068
200628,-19980.0011519807,283097.887028921,-62489.8858769402
186607,-19980.0011519807,286219.972236481,-79632.9710844999
245313,-21467.9721064814,289342.05744404,-22561.085337559
275994,-21467.9721064814,293821.654055479,3640.31805100245
302380,-21467.9721064814,298301.250666917,25546.7214395639
316159,-21467.9721064814,305605.986978167,32020.9851283147
291487,-11901.3503342564,312910.723289416,-9522.37295515952
203792,-11901.3503342564,320167.050210003,-104473.699875747
188499,-11901.3503342564,327423.377130591,-127023.026796334
307790,-11901.3503342564,334497.395767621,-14806.0454333642
344162,-2657.54829942622,341571.41440465,5248.13389477582
335750,-2657.54829942622,348558.224106128,-10150.6758067016
329924,-2657.54829942622,355545.033807605,-22963.4855081792
